Date,Temperature_degC,Pressure_mbar,Humitity_percent
2017-04-24 13:07:04.680155,26.8,974.6,30.5
2017-04-24 13:08:04.724266,26.8,974.6,31.5
2017-04-24 13:09:04.733401,26.8,974.5,30.7
2017-04-24 13:10:04.791168,27.0,974.4,30.9
2017-04-24 13:11:04.849554,26.8,974.4,30.8
2017-04-24 13:12:04.910898,26.9,974.3,31.3
2017-04-24 13:13:04.942006,27.0,974.3,31.5
2017-04-24 13:14:05.022325,27.0,974.2,30.7
2017-04-24 13:15:05.040127,27.0,974.2,31.3
2017-04-24 13:16:05.104323,26.9,974.1,30.8
2017-04-24 13:17:05.214229,26.9,974.1,31.2
2017-04-24 13:18:05.276004,26.9,974.0,30.6
2017-04-24 13:19:05.354349,26.9,974.0,30.7
2017-04-24 13:20:05.380016,27.0,974.0,30.9
2017-04-24 13:21:05.448195,27.0,974.0,30.6
2017-04-24 13:22:04.506190,27.1,974.0,31.0
2017-04-24 13:23:04.552612,27.1,974.0,30.3
2017-04-24 13:24:04.582639,27.0,974.1,31.3
2017-04-24 13:25:04.560357,27.0,974.0,30.5
2017-04-24 13:26:04.606544,26.9,974.0,30.6
2017-04-24 13:27:04.664710,26.9,974.0,30.5
2017-04-24 13:28:04.710166,26.9,974.0,31.0
2017-04-24 13:29:04.732203,27.1,974.1,30.4
2017-04-24 13:30:04.726868,27.0,974.2,31.1
2017-04-24 13:31:04.803693,26.9,974.2,30.6
2017-04-24 13:32:04.886504,27.1,974.3,31.5
2017-04-24 13:33:04.970445,27.1,974.3,31.1
2017-04-24 13:34:04.960250,26.9,974.2,31.5
2017-04-24 13:35:04.987538,26.6,974.2,31.6
2017-04-24 13:36:04.990968,26.4,974.1,31.5
2017-04-24 13:37:04.956519,26.1,974.1,31.4
2017-04-24 13:38:04.983107,26.1,974.0,31.3
2017-04-24 13:39:04.964332,26.3,974.0,32.2
2017-04-24 13:40:04.936229,26.3,974.0,32.1
2017-04-24 13:41:04.922906,26.4,974.0,32.3
2017-04-24 13:42:05.009280,26.5,974.0,31.5
2017-04-24 13:43:05.045468,26.7,974.0,31.6
2017-04-24 13:44:05.044594,26.7,974.0,31.6
2017-04-24 13:45:05.084931,26.8,974.0,31.5
2017-04-24 13:46:05.081168,26.6,973.9,31.7
2017-04-24 13:47:05.068809,26.3,973.9,31.1
2017-04-24 13:48:05.065561,26.5,974.0,31.7
2017-04-24 13:49:05.098531,26.3,974.0,32.2
2017-04-24 13:50:05.109554,26.3,973.9,31.0
2017-04-24 13:51:05.118291,26.0,973.9,32.0
2017-04-24 13:52:05.164943,26.2,974.0,31.9
2017-04-24 13:53:05.153366,26.3,974.0,32.2
2017-04-24 13:54:05.165262,26.3,973.9,32.5
2017-04-24 13:55:05.232000,26.3,974.0,31.7
2017-04-24 13:56:05.256597,26.4,973.9,31.7
2017-04-24 13:57:05.296700,26.6,973.9,31.1
2017-04-24 13:58:05.358152,26.5,973.9,32.0
2017-04-24 13:59:05.375458,26.6,973.9,31.4
2017-04-24 14:00:05.619314,26.7,973.9,31.3
2017-04-24 14:01:05.464627,26.8,974.0,31.0
2017-04-24 14:02:04.469029,26.4,974.0,31.9
2017-04-24 14:03:04.498175,26.6,974.0,31.5
2017-04-24 14:04:04.498444,26.5,974.0,32.1
2017-04-24 14:05:04.580600,26.7,974.0,31.7
2017-04-24 14:06:04.561516,26.7,974.0,30.8
2017-04-24 14:07:04.614375,26.6,974.0,31.3
2017-04-24 14:08:04.659056,26.5,974.0,32.0
2017-04-24 14:09:04.695514,26.7,974.0,32.1
2017-04-24 14:10:04.781841,26.8,973.9,30.7
2017-04-24 14:11:04.762192,26.8,973.9,31.1
2017-04-24 14:12:04.742214,26.7,973.9,31.1
2017-04-24 14:13:04.788791,26.9,974.0,31.0
2017-04-24 14:14:04.799197,26.6,973.9,31.1
2017-04-24 14:15:04.814671,26.7,973.9,32.0
2017-04-24 14:16:04.887542,26.7,973.9,31.4
2017-04-24 14:17:04.954479,26.6,973.9,31.2
2017-04-24 14:18:04.947463,26.7,973.9,30.9
2017-04-24 14:19:04.941816,26.6,973.9,31.1
2017-04-24 14:20:04.979942,26.5,973.9,31.4
2017-04-24 14:21:05.032937,26.7,973.8,31.5
2017-04-24 14:22:05.111770,26.6,973.8,32.3
2017-04-24 14:23:05.139459,26.6,973.8,31.1
2017-04-24 14:24:05.237348,26.7,973.8,31.8
2017-04-24 14:25:05.289768,26.8,973.9,30.8
2017-04-24 14:26:05.317681,26.8,973.8,31.5
2017-04-24 14:27:05.364418,26.7,973.8,31.6
2017-04-24 14:28:05.365570,26.8,973.8,30.9
2017-04-24 14:29:05.435478,26.7,973.8,31.9
2017-04-24 14:30:04.502002,26.5,973.8,30.9
2017-04-24 14:31:04.541397,26.6,973.8,31.5
2017-04-24 14:32:04.552878,26.6,973.8,31.1
2017-04-24 14:33:04.562190,26.6,973.8,31.5
2017-04-24 14:34:04.590601,26.4,973.8,31.9
2017-04-24 14:35:04.582598,26.6,973.9,30.7
2017-04-24 14:36:04.549448,26.5,973.8,31.8
2017-04-24 14:37:04.541967,26.5,973.8,31.7
2017-04-24 14:38:04.576040,26.5,973.8,31.4
2017-04-24 14:39:04.674670,26.3,973.8,32.4
2017-04-24 14:40:04.679915,26.1,973.8,31.9
2017-04-24 14:41:04.738153,26.1,973.8,32.0
2017-04-24 14:42:04.731067,26.0,973.8,32.4
2017-04-24 14:43:04.755353,26.1,973.8,31.8
2017-04-24 14:44:04.788191,26.2,973.8,32.5
2017-04-24 14:45:04.799934,26.1,973.8,31.5
2017-04-24 14:46:04.903618,26.0,973.8,32.1
2017-04-24 14:47:04.958991,26.2,973.8,32.2
2017-04-24 14:48:05.027256,26.2,973.8,31.4
2017-04-24 14:49:05.029089,26.2,973.8,32.7
2017-04-24 14:50:05.060891,26.1,973.8,31.8
2017-04-24 14:51:05.046502,25.9,973.8,32.4
2017-04-24 14:52:05.032815,25.8,973.8,33.0
2017-04-24 14:53:05.022619,25.7,973.8,32.9
2017-04-24 14:54:05.054623,25.9,973.7,32.2
2017-04-24 14:55:05.036000,25.9,973.7,32.3
2017-04-24 14:56:05.133738,26.1,973.8,32.6
2017-04-24 14:57:05.151420,26.4,973.8,31.6
2017-04-24 14:58:05.148568,26.2,973.8,32.0
2017-04-24 14:59:05.139563,26.3,973.8,32.3
2017-04-24 15:00:05.486184,26.4,973.8,32.1
2017-04-24 15:01:04.691517,26.4,973.8,32.0
2017-04-24 15:02:04.706273,26.3,973.8,32.0
2017-04-24 15:03:04.693124,26.4,973.8,32.0
2017-04-24 15:04:04.746788,26.6,973.8,32.1
2017-04-24 15:05:04.800217,26.3,973.8,32.6
2017-04-24 15:06:04.852467,26.5,973.8,31.9
2017-04-24 15:07:04.861633,26.6,973.8,31.2
2017-04-24 15:08:04.843969,26.5,973.9,31.4
2017-04-24 15:09:04.831116,26.4,973.9,31.4
2017-04-24 15:10:04.879462,26.5,973.9,31.5
2017-04-24 15:11:04.859901,26.5,973.9,31.9
2017-04-24 15:12:04.859243,26.5,973.9,32.1
2017-04-24 15:13:04.908459,26.6,973.9,31.3
2017-04-24 15:14:04.923804,26.8,973.9,31.3
2017-04-24 15:15:04.965503,26.7,973.9,31.6
2017-04-24 15:16:05.012345,26.9,973.9,31.5
2017-04-24 15:17:05.015310,26.8,974.0,31.0
2017-04-24 15:18:05.058588,26.8,974.0,31.7
2017-04-24 15:19:05.104954,26.8,974.0,32.8
2017-04-24 15:20:05.154968,26.9,974.0,31.5
2017-04-24 15:21:05.231977,26.9,974.1,30.8
2017-04-24 15:22:05.294931,27.0,974.1,31.5
2017-04-24 15:23:05.397511,26.9,974.1,30.7
2017-04-24 15:24:05.465038,26.9,974.1,31.1
2017-04-24 15:25:04.538817,27.0,974.1,31.4
2017-04-24 15:26:04.549008,27.2,974.1,31.6
2017-04-24 15:27:04.600215,27.2,974.1,30.5
2017-04-24 15:28:04.648998,27.1,974.1,31.4
2017-04-24 15:29:04.704037,27.1,974.1,30.7
2017-04-24 15:30:04.754265,26.9,974.1,31.0
2017-04-24 15:31:04.806625,27.0,974.0,31.1
2017-04-24 15:32:04.861278,27.0,974.1,30.4
2017-04-24 15:33:04.861130,27.0,974.1,31.4
2017-04-24 15:34:04.933151,26.9,974.1,31.4
2017-04-24 15:35:04.953068,26.8,974.1,31.2
2017-04-24 15:36:04.939356,26.7,974.1,31.7
2017-04-24 15:37:05.003374,26.9,974.1,31.6
2017-04-24 15:38:05.072721,27.1,974.1,30.6
2017-04-24 15:39:05.057725,27.0,974.1,31.2
2017-04-24 15:40:05.058178,26.8,974.2,31.3
2017-04-24 15:41:05.076480,27.0,974.2,30.7
2017-04-24 15:42:05.073371,27.0,974.2,31.0
2017-04-24 15:43:05.135602,27.0,974.2,30.9
2017-04-24 15:44:05.169647,27.1,974.3,31.0
2017-04-24 15:45:05.237245,26.7,974.3,31.9
2017-04-24 15:46:05.266162,26.3,974.4,31.9
2017-04-24 15:47:05.255013,26.1,974.4,32.2
2017-04-24 15:48:05.231395,26.3,974.4,31.8
2017-04-24 15:49:05.303408,26.2,974.4,31.4
2017-04-24 15:50:05.386565,26.1,974.4,32.2
2017-04-24 15:51:05.415802,26.0,974.4,31.2
2017-04-24 15:52:05.472233,26.3,974.4,31.6
2017-04-24 15:53:04.538747,26.5,974.4,31.8
2017-04-24 15:54:04.589780,26.5,974.4,31.6
2017-04-24 15:55:04.643956,26.9,974.4,31.6
2017-04-24 15:56:04.688335,27.0,974.4,31.4
2017-04-24 15:57:04.776036,27.1,974.4,33.7
2017-04-24 15:58:04.769341,27.2,974.4,30.9
2017-04-24 15:59:04.825033,27.4,974.5,31.2
2017-04-24 16:00:05.099561,27.5,974.4,30.9
2017-04-24 16:01:05.454250,27.3,974.5,31.4
2017-04-24 16:02:04.517239,27.4,974.5,31.3
2017-04-24 16:03:04.572444,27.2,974.5,31.3
2017-04-24 16:04:04.623325,27.2,974.6,31.2
2017-04-24 16:05:04.668818,27.1,974.6,31.2
2017-04-24 16:06:04.665918,27.3,974.6,31.0
2017-04-24 16:07:04.710688,27.1,974.5,30.9
2017-04-24 16:08:04.730510,27.0,974.5,31.0
2017-04-24 16:09:04.784736,27.1,974.5,31.6
2017-04-24 16:10:04.884941,27.0,974.5,31.6
2017-04-24 16:11:04.964242,27.4,974.5,31.5
2017-04-24 16:12:05.007761,27.2,974.5,30.8
2017-04-24 16:13:05.019666,27.6,974.5,32.8
2017-04-24 16:14:05.096816,27.6,974.5,31.4
2017-04-24 16:15:05.100688,27.6,974.4,31.5
2017-04-24 16:16:05.106353,27.5,974.4,30.6
2017-04-24 16:17:05.204576,27.5,974.4,31.2
2017-04-24 16:18:05.210680,27.5,974.4,30.2
2017-04-24 16:19:05.244587,27.7,974.3,31.5
2017-04-24 16:20:05.277482,27.7,974.4,31.0
2017-04-24 16:21:05.315275,27.6,974.4,30.8
2017-04-24 16:22:05.383645,27.5,974.3,30.6
2017-04-24 16:23:05.481477,27.4,974.3,30.6
2017-04-24 16:24:04.510633,27.5,974.3,31.0
2017-04-24 16:25:04.509679,27.6,974.3,30.6
2017-04-24 16:26:04.565462,27.5,974.2,31.1
2017-04-24 16:27:04.641165,27.5,974.3,30.7
2017-04-24 16:28:04.695813,27.5,974.2,31.3
2017-04-24 16:29:04.703346,27.7,974.1,30.6
2017-04-24 16:30:04.723609,27.8,974.1,30.7
2017-04-24 16:31:04.745566,28.0,974.0,29.9
2017-04-24 16:32:04.757660,28.0,974.0,31.1
2017-04-24 16:33:04.816532,27.9,973.9,30.3
2017-04-24 16:34:04.824019,28.0,973.9,30.5
2017-04-24 16:35:04.829192,28.0,973.9,30.8
2017-04-24 16:36:04.813114,27.9,974.0,30.8
2017-04-24 16:37:04.833182,27.8,974.0,30.6
2017-04-24 16:38:04.852647,27.9,974.0,31.1
2017-04-24 16:39:04.845445,27.9,973.9,30.6
2017-04-24 16:40:04.834426,28.0,974.0,30.1
2017-04-24 16:41:04.828143,27.8,974.0,31.1
2017-04-24 16:42:04.829524,27.7,974.0,31.2
2017-04-24 16:43:04.825129,27.7,974.0,31.3
2017-04-24 16:44:04.905221,27.7,974.1,31.4
2017-04-24 16:45:04.913287,27.8,974.1,30.9
2017-04-24 16:46:04.942961,27.7,974.0,31.3
2017-04-24 16:47:05.017235,27.7,974.0,30.8
2017-04-24 16:48:05.020778,27.4,974.0,31.4
2017-04-24 16:49:05.044686,27.6,974.0,30.7
2017-04-24 16:50:05.024360,27.7,974.0,30.8
2017-04-24 16:51:05.042862,27.6,974.1,31.1
2017-04-24 16:52:05.085227,27.5,974.1,31.7
2017-04-24 16:53:05.181409,27.4,974.1,31.7
2017-04-24 16:54:05.192874,27.2,974.1,31.8
2017-04-24 16:55:05.206359,27.3,974.1,31.7
2017-04-24 16:56:05.212263,27.2,974.1,31.4
2017-04-24 16:57:05.294265,27.2,974.2,32.0
2017-04-24 16:58:05.355315,27.3,974.2,31.3
2017-04-24 16:59:05.363063,27.1,974.3,31.9
2017-04-24 17:00:05.666433,27.0,974.3,32.1
2017-04-24 17:01:04.710366,27.1,974.2,32.0
2017-04-24 17:02:04.727968,27.1,974.3,31.3
2017-04-24 17:03:04.751653,27.0,974.3,32.1
2017-04-24 17:04:04.752606,27.0,974.3,32.5
2017-04-24 17:05:04.725680,27.0,974.3,30.9
2017-04-24 17:06:04.738583,26.9,974.3,31.7
2017-04-24 17:07:04.732387,27.1,974.2,32.3
2017-04-24 17:08:04.804939,27.0,974.2,32.0
2017-04-24 17:09:04.811826,27.0,974.2,31.7
2017-04-24 17:10:04.815504,26.9,974.2,31.7
2017-04-24 17:11:04.832050,27.1,974.2,31.8
2017-04-24 17:12:04.883194,27.1,974.2,31.9
2017-04-24 17:13:04.904957,27.1,974.3,31.3
2017-04-24 17:14:04.911153,27.0,974.3,32.2
2017-04-24 17:15:04.932066,27.1,974.3,31.8
2017-04-24 17:16:04.982927,27.1,974.4,31.5
2017-04-24 17:17:05.063063,27.2,974.4,31.2
2017-04-24 17:18:05.055202,27.0,974.4,32.1
2017-04-24 17:19:05.060681,27.1,974.4,32.2
2017-04-24 17:20:05.088048,27.1,974.4,33.2
2017-04-24 17:21:05.116921,27.2,974.5,31.9
2017-04-24 17:22:05.125969,27.1,974.5,31.7
2017-04-24 17:23:05.171893,27.0,974.5,31.7
2017-04-24 17:24:05.210212,27.1,974.5,31.4
2017-04-24 17:25:05.256254,27.1,974.5,31.5
2017-04-24 17:26:05.253668,27.1,974.5,31.4
2017-04-24 17:27:05.246986,27.0,974.5,31.7
2017-04-24 17:28:05.260302,27.0,974.5,32.4
2017-04-24 17:29:05.327581,26.9,974.5,32.1
2017-04-24 17:30:05.353051,26.9,974.5,31.5
2017-04-24 17:31:05.367885,27.0,974.6,31.8
2017-04-24 17:32:05.364607,27.0,974.6,32.0
2017-04-24 17:33:05.362863,26.9,974.6,31.5
2017-04-24 17:34:05.364395,26.9,974.6,32.2
2017-04-24 17:35:05.388374,26.9,974.6,32.3
2017-04-24 17:36:05.422671,26.9,974.6,32.0
2017-04-24 17:37:04.484124,26.8,974.7,32.0
2017-04-24 17:38:04.556726,26.8,974.7,32.4
2017-04-24 17:39:04.618857,26.9,974.7,31.9
2017-04-24 17:40:04.636680,26.9,974.7,31.9
2017-04-24 17:41:04.689528,26.9,974.7,32.1
2017-04-24 17:42:04.759023,26.9,974.7,32.0
2017-04-24 17:43:04.793315,27.0,974.7,32.0
2017-04-24 17:44:04.858175,27.1,974.7,31.7
2017-04-24 17:45:04.962844,27.2,974.7,32.1
2017-04-24 17:46:04.972435,27.2,974.8,31.5
2017-04-24 17:47:04.988775,27.0,974.8,32.2
2017-04-24 17:48:05.029573,27.2,974.8,31.4
2017-04-24 17:49:05.108363,27.1,974.8,31.5
2017-04-24 17:50:05.123919,27.3,974.8,31.0
2017-04-24 17:51:05.212839,26.8,974.8,31.5
2017-04-24 17:52:05.305915,26.9,974.8,31.4
2017-04-24 17:53:05.364608,26.7,974.8,32.2
2017-04-24 17:54:05.457240,26.5,974.8,32.4
2017-04-24 17:55:04.504664,26.5,974.7,32.5
2017-04-24 17:56:04.566985,26.4,974.7,32.5
2017-04-24 17:57:04.616588,26.5,974.8,32.8
2017-04-24 17:58:04.719578,26.4,974.7,32.5
2017-04-24 17:59:04.766608,26.5,974.7,32.9
2017-04-24 18:00:05.097998,26.5,974.6,32.5
2017-04-24 18:01:04.987516,26.3,974.6,32.6
2017-04-24 18:02:05.059918,26.5,974.7,32.8
2017-04-24 18:03:05.101175,26.5,974.6,32.2
2017-04-24 18:04:05.118815,26.5,974.7,32.0
2017-04-24 18:05:05.158209,26.4,974.7,32.8
2017-04-24 18:06:05.198487,26.4,974.7,33.2
2017-04-24 18:07:05.212460,26.5,974.7,33.3
2017-04-24 18:08:05.230907,26.6,974.8,32.8
2017-04-24 18:09:05.233785,26.7,974.8,32.8
2017-04-24 18:10:05.286565,26.7,974.8,32.6
2017-04-24 18:11:05.347564,26.6,974.8,32.2
2017-04-24 18:12:05.361391,26.6,974.8,32.6
2017-04-24 18:13:05.449481,26.6,974.8,32.8
2017-04-24 18:14:04.510448,26.4,974.9,33.0
2017-04-24 18:15:04.587016,26.4,974.9,33.0
2017-04-24 18:16:04.593547,26.3,974.9,33.9
2017-04-24 18:17:04.601701,26.5,974.8,33.6
2017-04-24 18:18:04.712836,26.3,974.8,32.5
2017-04-24 18:19:04.746294,26.1,974.8,32.8
2017-04-24 18:20:04.810139,26.3,974.8,34.1
2017-04-24 18:21:04.873147,26.4,974.8,33.1
2017-04-24 18:22:04.918847,26.0,974.8,33.9
2017-04-24 18:23:04.944611,26.5,974.9,33.9
2017-04-24 18:24:04.967364,26.4,974.9,33.4
2017-04-24 18:25:04.993592,26.4,974.9,33.2
2017-04-24 18:26:05.051561,26.3,974.9,33.7
2017-04-24 18:27:05.083458,26.3,974.9,33.5
2017-04-24 18:28:05.102638,26.4,974.9,33.1
2017-04-24 18:29:05.144026,26.7,974.9,32.7
2017-04-24 18:30:05.143335,26.5,974.9,32.8
2017-04-24 18:31:05.220172,26.7,974.9,33.7
2017-04-24 18:32:05.269459,26.3,974.9,33.8
2017-04-24 18:33:05.273995,26.5,974.9,33.7
2017-04-24 18:34:05.363798,26.4,975.0,33.7
2017-04-24 18:35:05.473392,26.1,974.9,33.7
2017-04-24 18:36:04.494903,25.9,974.9,34.0
2017-04-24 18:37:04.595009,26.2,974.9,33.9
2017-04-24 18:18:07.095297,16.7,0.0,49.1
2017-04-24 18:19:05.140689,16.0,975.2,52.9
2017-04-24 18:20:05.190561,15.4,975.3,53.3
2017-04-24 18:21:05.248673,14.7,975.3,54.4
2017-04-24 18:22:05.252365,14.4,975.3,55.2
2017-04-24 18:23:05.278269,13.9,975.3,56.1
2017-04-24 18:24:05.299515,13.9,975.3,58.1
2017-04-24 18:25:05.318472,13.5,975.3,58.4
2017-04-24 18:26:05.333171,13.2,975.3,59.4
2017-04-24 18:27:05.325470,13.3,975.3,60.1
2017-04-24 18:28:05.361284,13.3,975.3,59.6
2017-04-24 18:29:05.367832,12.8,975.3,59.6
2017-04-24 18:30:05.421905,13.1,975.4,60.3
2017-04-24 18:31:04.400694,13.2,975.4,61.9
2017-04-24 18:32:05.407947,13.2,975.5,59.6
2017-04-24 18:33:05.434137,12.5,975.4,60.3
2017-04-24 18:34:04.412470,12.3,975.4,61.3
2017-04-24 18:35:05.437967,12.0,975.5,62.4
2017-04-24 18:36:04.408418,12.1,975.4,63.2
2017-04-24 18:37:05.347028,11.7,975.5,63.0
2017-04-24 18:38:05.360607,11.5,975.5,64.4
2017-04-24 18:39:05.386385,11.5,975.5,65.2
2017-04-24 18:40:05.418919,11.7,975.4,65.8
2017-04-24 18:41:05.438448,11.9,975.4,65.4
2017-04-24 18:42:04.453591,12.0,975.3,64.1
2017-04-24 18:43:04.471787,12.0,975.3,66.2
2017-04-24 18:44:04.470886,12.1,975.3,65.5
2017-04-24 18:45:04.479907,12.5,975.3,65.6
2017-04-24 18:46:04.513453,12.1,975.3,63.1
2017-04-24 18:47:04.552192,11.9,975.4,64.5
2017-04-24 18:48:04.616493,12.0,975.4,66.3
2017-04-24 18:49:04.634265,12.5,975.4,67.1
2017-04-24 18:50:04.606582,12.3,975.3,65.5
2017-04-24 18:51:04.630113,11.9,975.4,64.1
2017-04-24 18:52:04.650488,11.7,975.4,64.9
2017-04-24 18:53:04.625682,11.6,975.5,64.9
2017-04-24 18:54:04.617847,11.5,975.5,64.1
2017-04-24 18:55:04.625029,11.1,975.5,64.4
2017-04-24 18:56:04.647224,11.0,975.5,65.7
2017-04-24 18:57:04.676940,10.7,975.6,65.5
2017-04-24 18:58:04.668639,10.5,975.6,65.2
2017-04-24 18:59:04.716388,10.2,975.6,66.1
2017-04-24 19:00:04.991635,10.1,975.7,67.2
2017-04-24 19:01:05.323134,10.2,975.7,66.7
2017-04-24 19:02:05.321606,10.5,975.6,67.8
2017-04-24 19:03:05.319192,10.6,975.7,67.1
2017-04-24 19:04:05.327594,10.4,975.7,68.5
2017-04-24 19:05:05.345443,10.5,975.7,68.1
2017-04-24 19:06:05.331671,13.7,975.5,65.9
2017-04-24 19:07:05.321993,23.5,975.4,52.4
2017-04-24 19:35:48.762734,28.1,975.2,45.6
2017-04-24 19:36:04.766005,29.5,975.2,43.3
2017-04-24 19:37:04.796560,31.1,975.2,34.2
2017-04-24 19:38:04.850473,26.9,975.2,33.8
2017-04-24 19:39:04.832521,24.2,975.3,39.7
2017-04-24 19:40:04.828376,22.0,975.4,40.9
2017-04-24 19:41:04.834406,19.2,975.6,44.8
2017-04-24 19:42:04.857363,17.2,975.4,46.5
2017-04-24 19:43:04.881763,16.7,975.4,49.7
2017-04-24 19:44:04.845979,15.8,975.5,50.7
2017-04-24 19:45:04.856280,15.4,975.6,52.8
2017-04-24 19:46:04.863156,14.8,975.6,53.4
2017-04-24 19:47:04.873382,14.7,975.6,56.1
2017-04-24 19:48:04.865005,14.4,975.7,53.6
2017-04-24 19:49:04.892143,14.0,975.7,56.7
2017-04-24 19:50:04.901590,13.6,975.8,56.8
2017-04-24 19:51:04.898218,13.1,975.8,56.7
2017-04-24 19:52:04.902271,12.6,975.7,57.3
2017-04-24 19:53:04.895756,12.3,975.8,58.5
2017-04-24 19:54:04.895988,12.2,975.8,59.1
2017-04-24 19:55:04.903831,12.5,975.8,59.5
2017-04-24 19:56:04.872276,12.1,975.8,60.0
2017-04-24 19:57:04.853142,12.1,975.8,61.0
2017-04-24 19:58:04.866336,12.2,975.9,59.9
2017-04-24 19:59:04.899872,11.9,975.8,61.2
2017-04-24 20:00:05.114668,11.6,975.9,60.4
2017-04-24 20:01:04.581154,11.2,975.9,60.5
2017-04-24 20:02:04.609303,11.1,975.9,62.5
2017-04-24 20:03:04.647843,11.2,975.9,62.0
2017-04-24 20:04:04.617313,11.4,975.9,62.6
2017-04-24 20:05:04.670237,11.4,975.9,62.4
2017-04-24 20:06:04.691252,11.3,975.8,62.8
2017-04-24 20:07:04.712349,11.4,975.9,63.9
2017-04-24 20:08:04.711540,11.3,976.0,63.1
2017-04-24 20:09:04.762163,11.5,975.9,64.7
2017-04-24 20:10:04.792369,11.0,976.0,62.8
2017-04-24 20:11:04.800448,10.6,976.0,65.0
2017-04-24 20:12:04.830444,10.5,976.0,64.4
2017-04-24 20:13:04.866114,10.2,976.1,64.3
2017-04-24 20:14:04.934103,10.1,976.1,66.2
2017-04-24 20:15:04.962553,10.0,976.1,66.0
2017-04-24 20:16:04.986628,10.3,976.1,66.4
2017-04-24 20:17:05.028546,10.3,976.1,64.8
2017-04-24 20:18:05.027083,10.5,976.1,65.9
2017-04-24 20:19:05.055521,10.4,976.1,64.6
2017-04-24 20:20:05.054365,10.7,976.1,65.1
2017-04-24 20:21:05.085289,10.4,976.2,66.1
2017-04-24 20:22:05.097545,10.3,976.3,66.3
2017-04-24 20:23:05.133455,10.2,976.2,65.4
2017-04-24 20:24:05.141523,10.0,976.3,64.6
2017-04-24 20:25:05.162055,10.3,976.3,65.2
2017-04-24 20:26:05.195426,12.1,976.1,65.6
2017-04-24 20:27:05.173732,22.3,976.0,51.9
2017-04-24 20:28:05.180526,29.1,975.7,43.2
2017-04-24 20:29:05.193697,31.4,975.8,40.1
2017-04-24 20:30:05.173196,28.5,976.0,33.1
2017-04-24 20:31:05.192830,24.9,976.0,35.2
2017-04-24 20:32:05.242272,21.8,976.3,39.8
2017-04-24 20:33:05.237529,19.5,976.4,43.0
2017-04-24 20:34:05.255444,17.6,976.2,45.7
2017-04-24 20:35:05.276802,16.2,976.2,47.3
2017-04-24 20:36:05.279241,15.3,976.3,50.5
2017-04-24 20:37:05.260715,14.7,976.4,50.6
2017-04-24 20:38:05.237311,13.9,976.5,50.8
2017-04-24 20:39:05.255563,13.2,976.5,54.8
2017-04-24 20:40:05.234337,12.6,976.6,54.7
2017-04-24 20:41:05.214557,12.6,976.5,57.1
2017-04-24 20:42:05.238545,12.5,976.6,57.3
2017-04-24 20:43:05.267020,11.8,976.5,57.5
2017-04-24 20:44:05.246648,11.6,976.6,58.4
2017-04-24 20:45:05.242134,11.2,976.5,58.1
2017-04-24 20:46:05.245442,11.0,976.7,59.3
2017-04-24 20:47:05.226976,11.2,976.7,59.1
2017-04-24 20:48:05.274738,11.0,976.6,60.3
2017-04-24 20:49:05.292281,11.2,976.6,60.3
2017-04-24 20:50:05.303278,11.2,976.7,60.1
2017-04-24 20:51:05.332481,10.9,976.7,61.9
2017-04-24 20:52:05.381138,10.9,976.7,60.6
2017-04-24 20:53:05.436229,10.7,976.7,61.7
2017-04-24 20:54:04.442734,10.8,976.7,61.7
2017-04-24 20:55:04.440233,11.2,976.7,62.4
2017-04-24 20:56:04.484805,10.9,976.7,62.2
2017-04-24 20:57:04.534332,10.9,976.7,61.7
2017-04-24 20:58:04.520440,10.3,976.8,62.2
2017-04-24 20:59:04.509272,10.6,976.8,62.6
2017-04-24 21:00:04.713701,10.3,976.8,62.9
2017-04-24 21:01:05.233868,10.4,976.9,62.6
2017-04-24 21:02:05.229140,10.3,976.8,63.5
2017-04-24 21:03:05.254801,10.5,976.8,63.5
2017-04-24 21:04:05.278393,10.6,976.8,62.6
2017-04-24 21:05:05.256245,10.9,976.8,63.6
2017-04-24 21:06:05.247080,10.9,976.8,62.4
2017-04-24 21:07:05.280285,11.1,976.9,61.6
2017-04-24 21:08:05.299806,11.3,976.8,62.3
2017-04-24 21:09:05.353906,10.9,976.8,61.4
2017-04-24 21:10:05.384137,10.5,977.0,62.0
2017-04-24 21:11:05.391639,10.2,977.0,62.4
2017-04-24 21:12:05.398296,9.7,977.1,62.8
2017-04-24 21:13:05.404746,9.0,977.1,63.8
2017-04-24 21:14:04.422532,10.8,977.1,66.2
2017-04-24 21:15:04.424683,18.8,976.7,53.8
2017-04-24 21:16:04.412968,26.3,976.6,43.3
2017-04-24 21:17:05.391218,31.9,976.6,37.6
2017-04-24 21:18:05.353883,28.9,976.8,31.3
2017-04-24 21:19:05.351797,24.7,976.9,35.2
2017-04-24 21:20:05.335846,21.7,977.1,38.3
2017-04-24 21:21:05.338389,19.3,977.2,43.3
2017-04-24 21:22:05.376781,16.6,977.1,44.8
2017-04-24 21:23:05.381000,14.8,977.2,47.0
2017-04-24 21:24:05.389102,13.8,977.2,49.5
2017-04-24 21:25:05.363927,13.3,977.3,53.5
2017-04-24 21:26:05.382920,13.1,977.4,53.5
2017-04-24 21:27:05.421930,11.6,977.4,53.6
2017-04-24 21:28:04.453718,11.0,977.4,56.9
2017-04-24 21:29:04.423213,10.8,977.5,57.7
2017-04-24 21:30:04.412113,10.4,977.5,59.0
2017-04-24 21:31:05.442061,10.3,977.5,59.3
2017-04-24 21:32:04.434039,10.0,977.6,61.3
